Unit ID,Unit Name,Unit name local script,Fuel type,Unit type,Country/Area,"Subnational unit (province, state)",Latitude,Longitude,Location accuracy,Status,Status year,Discovery year,Production start year,Operator,Owner,Parent,Onshore/Offshore,Production Type,Wiki URL
OG0022164,Spraberry (Trend Area) R 40 Exc - Permian Resources Operating,,oil and gas,asset,United States,Texas,31.26733525,-101.3995258,exact,operating,2023,1949,,"Permian Resources Operating, Llc","Permian Resources Operating, Llc (100%)",Permian Resources Corporation (100%),Onshore,Unconventional,"https://www.gem.wiki/Spraberry_(Trend_Area)_R_40_Exc_-_Permian_Resources_Operating_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022165,Spraberry (Trend Area) R 40 Exc - Pioneer Natural Res. Usa,,oil and gas,asset,United States,Texas,31.63066013,-101.8317427,exact,operating,2023,1949,,"Pioneer Natural Res. Usa, Inc.","Pioneer Natural Res. Usa, Inc. (100%)",Exxon Mobil Corporation (100%),Onshore,Unconventional,"https://www.gem.wiki/Spraberry_(Trend_Area)_R_40_Exc_-_Pioneer_Natural_Res._Usa_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022166,Spraberry (Trend Area) R 40 Exc - Sogc,,oil and gas,asset,United States,Texas,32.24646215,-101.4673707,exact,operating,2023,1949,,"Sogc, Inc.","Sogc, Inc. (100%)",,Onshore,Unconventional,"https://www.gem.wiki/Spraberry_(Trend_Area)_R_40_Exc_-_Sogc_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022167,Spraberry (Trend Area) R 40 Exc - Vital Energy,,oil and gas,asset,United States,Texas,31.56956074,-101.8246712,exact,operating,2023,1949,,"Vital Energy, Inc.","Vital Energy, Inc. (100%)","Vital Energy, Inc. (100%)",Onshore,Unconventional,"https://www.gem.wiki/Spraberry_(Trend_Area)_R_40_Exc_-_Vital_Energy_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022168,Spraberry (Trend Area) R 40 Exc - Xto Energy,,oil and gas,asset,United States,Texas,31.69659614,-101.886608,exact,operating,2023,1949,,Xto Energy Inc.,Xto Energy Inc. (100%),ExxonMobil (100%),Onshore,Unconventional,"https://www.gem.wiki/Spraberry_(Trend_Area)_R_40_Exc_-_Xto_Energy_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022171,Stiles Ranch (Granite Wash Cons) - Presidio Petroleum,,oil and gas,asset,United States,Texas,35.51698075,-100.0920575,exact,operating,2023,1978,,Presidio Petroleum Llc,Presidio Petroleum Llc (100%),,Onshore,Unconventional,"https://www.gem.wiki/Stiles_Ranch_(Granite_Wash_Cons)_-_Presidio_Petroleum_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022172,Stiles Ranch (Granite Wash Cons) - Unbridled Resources,,oil and gas,asset,United States,Texas,35.46247562,-100.0557083,exact,operating,2023,1978,,"Unbridled Resources, Llc","Unbridled Resources, Llc (100%)",Maverick Natural Resources (100%),Onshore,Unconventional,"https://www.gem.wiki/Stiles_Ranch_(Granite_Wash_Cons)_-_Unbridled_Resources_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022175,Sugarkane (Austin Chalk) - Bpx Operating,,oil and gas,asset,United States,Texas,29.01153521,-97.82833536,exact,operating,2023,2009,,Bpx Operating Company,Bpx Operating Company (100%),BP P.L.C. (100%),Onshore,Unconventional,"https://www.gem.wiki/Sugarkane_(Austin_Chalk)_-_Bpx_Operating_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022177,Sugarkane (Austin Chalk) - Devon Energy Production Co,,oil and gas,asset,United States,Texas,28.96614837,-97.85165585,exact,operating,2023,2009,,"Devon Energy Production Co, L.P.","Devon Energy Production Co, L.P. (100%)",Devon Energy Corporation (100%),Onshore,Unconventional,"https://www.gem.wiki/Sugarkane_(Austin_Chalk)_-_Devon_Energy_Production_Co_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022178,Sugarkane (Austin Chalk) - Eog Resources,,oil and gas,asset,United States,Texas,29.03578333,-97.81429287,exact,operating,2023,2009,,"Eog Resources, Inc.","Eog Resources, Inc. (100%)","Eog Resources, Inc. (100%)",Onshore,Unconventional,"https://www.gem.wiki/Sugarkane_(Austin_Chalk)_-_Eog_Resources_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022179,Sugarkane (Austin Chalk) - Gulftex Energy,,oil and gas,asset,United States,Texas,28.93363449,-98.00481559,exact,operating,2023,2009,,"Gulftex Energy, Llc","Gulftex Energy, Llc (100%)",,Onshore,Unconventional,"https://www.gem.wiki/Sugarkane_(Austin_Chalk)_-_Gulftex_Energy_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022181,Sugarkane (Austin Chalk) - Magnolia Oil & Gas Operating,,oil and gas,asset,United States,Texas,29.01736746,-97.87621218,exact,operating,2023,2009,,Magnolia Oil & Gas Operating Llc,Magnolia Oil & Gas Operating Llc (100%),Magnolia Oil & Gas Operating LLC (100%),Onshore,Unconventional,"https://www.gem.wiki/Sugarkane_(Austin_Chalk)_-_Magnolia_Oil_&_Gas_Operating_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022182,Sugarkane (Austin Chalk) - Marathon Oil Ef,,oil and gas,asset,United States,Texas,28.79759827,-97.97512416,exact,operating,2023,2009,,Marathon Oil Ef Llc,Marathon Oil Ef Llc (100%),ConocoPhillips (100%),Onshore,Unconventional,"https://www.gem.wiki/Sugarkane_(Austin_Chalk)_-_Marathon_Oil_Ef_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022188,Sugarkane (Eagle Ford) - Burlington Resources O & G Co (Conventional),,oil and gas,asset,United States,Texas,28.69136989,-98.08369262,exact,operating,2023,2009,,Burlington Resources O & G Co Lp,Burlington Resources O & G Co Lp (100%),ConocoPhillips (100%),Onshore,Conventional,"https://www.gem.wiki/Sugarkane_(Eagle_Ford)_-_Burlington_Resources_O_&_G_Co_(Conventional)_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022189,Sugarkane (Eagle Ford) - Burlington Resources O & G Co (Unconventional),,oil and gas,asset,United States,Texas,28.73709423,-98.0079158,exact,operating,2023,2009,,Burlington Resources O & G Co Lp,Burlington Resources O & G Co Lp (100%),ConocoPhillips (100%),Onshore,Unconventional,"https://www.gem.wiki/Sugarkane_(Eagle_Ford)_-_Burlington_Resources_O_&_G_Co_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022191,"Sugarkane (Eagle Ford) - Devon Energy Production Co, (Unconventional)",,oil and gas,asset,United States,Texas,28.83548917,-97.8988408,exact,operating,2023,2009,,"Devon Energy Production Co, L.P.","Devon Energy Production Co, L.P. (100%)",Devon Energy Corporation (100%),Onshore,Unconventional,"https://www.gem.wiki/Sugarkane_(Eagle_Ford)_-_Devon_Energy_Production_Co,_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022192,Sugarkane (Eagle Ford) - Marathon Oil Ef,,oil and gas,asset,United States,Texas,28.76574625,-97.9569424,exact,operating,2023,2009,,Marathon Oil Ef Llc,Marathon Oil Ef Llc (100%),ConocoPhillips (100%),Onshore,Unconventional,"https://www.gem.wiki/Sugarkane_(Eagle_Ford)_-_Marathon_Oil_Ef_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022193,Sugarkane (Eagle Ford) - Repsol Oil & Gas Usa,,oil and gas,asset,United States,Texas,28.85012048,-97.76048847,exact,operating,2023,2009,,"Repsol Oil & Gas Usa, Llc","Repsol Oil & Gas Usa, Llc (100%)",Repsol USA Holdings LLC (100%),Onshore,Unconventional,"https://www.gem.wiki/Sugarkane_(Eagle_Ford)_-_Repsol_Oil_&_Gas_Usa_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022194,Sugarkane (Eagle Ford) - Warwick-Artemis,,oil and gas,asset,United States,Texas,28.71038719,-97.96820862,exact,operating,2023,2009,,"Warwick-Artemis, Llc","Warwick-Artemis, Llc (100%)",,Onshore,Unconventional,"https://www.gem.wiki/Sugarkane_(Eagle_Ford)_-_Warwick-Artemis_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022202,Teague (Cv-Bossier Cons.) - Hilcorp Energy,,oil and gas,asset,United States,Texas,31.64348298,-96.21723804,exact,operating,2023,1945,,Hilcorp Energy Company,Hilcorp Energy Company (100%),Hilcorp Energy Company (100%),Onshore,Unconventional,"https://www.gem.wiki/Teague_(Cv-Bossier_Cons.)_-_Hilcorp_Energy_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022216,Two Georges (Bone Spring) - Xto Energy,,oil and gas,asset,United States,Texas,31.78356322,-103.3580776,exact,operating,2023,,,Xto Energy Inc.,Xto Energy Inc. (100%),ExxonMobil (100%),Onshore,Unconventional,"https://www.gem.wiki/Two_Georges_(Bone_Spring)_-_Xto_Energy_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022220,Wagon Wheel (Penn) - Sundown Energy,,oil and gas,asset,United States,Texas,31.57013655,-102.9894802,exact,operating,2023,,,Sundown Energy Lp,Sundown Energy Lp (100%),,Onshore,Unconventional,"https://www.gem.wiki/Wagon_Wheel_(Penn)_-_Sundown_Energy_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022224,Wasson - Occidental Permian,,oil and gas,asset,United States,Texas,33.02500499,-102.7818922,exact,operating,2023,1937,,Occidental Permian Ltd.,Occidental Permian Ltd. (100%),Occidental Petroleum Corporation (100%),Onshore,Unconventional,"https://www.gem.wiki/Wasson_-_Occidental_Permian_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022225,Wasson - Oxy Usa Wtp,,oil and gas,asset,United States,Texas,33.03561545,-102.8338512,exact,operating,2023,1937,,Oxy Usa Wtp Lp,Oxy Usa Wtp Lp (100%),,Onshore,Unconventional,"https://www.gem.wiki/Wasson_-_Oxy_Usa_Wtp_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022235,Wolfbone (Trend Area) - Apacheoration,,oil and gas,asset,United States,Texas,31.1781635,-103.5655671,exact,operating,2023,2008,,Apache Corporation,Apache Corporation (100%),APA Corporation (100%),Onshore,Unconventional,"https://www.gem.wiki/Wolfbone_(Trend_Area)_-_Apacheoration_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022236,Wolfbone (Trend Area) - Chevron U. S. A.,,oil and gas,asset,United States,Texas,31.20669286,-103.3680607,exact,operating,2023,2008,,Chevron U. S. A. Inc.,Chevron U. S. A. Inc. (100%),Chevron (100%),Onshore,Unconventional,"https://www.gem.wiki/Wolfbone_(Trend_Area)_-_Chevron_U._S._A._Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022237,Wolfbone (Trend Area) - Cog Operating,,oil and gas,asset,United States,Texas,31.33484763,-103.3895331,exact,operating,2023,2008,,Cog Operating Llc,Cog Operating Llc (100%),ConocoPhillips (100%),Onshore,Unconventional,"https://www.gem.wiki/Wolfbone_(Trend_Area)_-_Cog_Operating_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022239,Wolfbone (Trend Area) - Gordy Oil,,oil and gas,asset,United States,Texas,30.9055859,-102.7599541,exact,operating,2023,2008,,Gordy Oil Company,Gordy Oil Company (100%),Gordy Oil Company (100%),Onshore,Unconventional,"https://www.gem.wiki/Wolfbone_(Trend_Area)_-_Gordy_Oil_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022240,Wolfbone (Trend Area) - Noble Energy Inc,,oil and gas,asset,United States,Texas,31.28708585,-103.4969502,exact,operating,2023,2008,,Noble Energy Inc,Noble Energy Inc (100%),Chevron (100%),Onshore,Unconventional,"https://www.gem.wiki/Wolfbone_(Trend_Area)_-_Noble_Energy_Inc_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022241,Wolfbone (Trend Area) - Oxy Usa Wtp (Conventional),,oil and gas,asset,United States,Texas,,,,operating,2023,2008,,Oxy Usa Wtp Lp,Oxy Usa Wtp Lp (100%),,Onshore,Conventional,"https://www.gem.wiki/Wolfbone_(Trend_Area)_-_Oxy_Usa_Wtp_(Conventional)_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022242,Wolfbone (Trend Area) - Oxy Usa Wtp (Unconventional),,oil and gas,asset,United States,Texas,31.2565304,-103.4240505,exact,operating,2023,2008,,Oxy Usa Wtp Lp,Oxy Usa Wtp Lp (100%),,Onshore,Unconventional,"https://www.gem.wiki/Wolfbone_(Trend_Area)_-_Oxy_Usa_Wtp_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022243,Wolfbone (Trend Area) - Permian Resources Operating,,oil and gas,asset,United States,Texas,31.30415613,-103.4048547,exact,operating,2023,2008,,"Permian Resources Operating, Llc","Permian Resources Operating, Llc (100%)",Permian Resources Corporation (100%),Onshore,Unconventional,"https://www.gem.wiki/Wolfbone_(Trend_Area)_-_Permian_Resources_Operating_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022244,Wolfbone (Trend Area) - Vital Energy,,oil and gas,asset,United States,Texas,31.17806859,-103.3279694,exact,operating,2023,2008,,"Vital Energy, Inc.","Vital Energy, Inc. (100%)","Vital Energy, Inc. (100%)",Onshore,Unconventional,"https://www.gem.wiki/Wolfbone_(Trend_Area)_-_Vital_Energy_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022245,"Wolfbone (Trend Area) - Vtx Energy Operating, (Conventional)",,oil and gas,asset,United States,Texas,,,,operating,2023,2008,,"Vtx Energy Operating, Llc","Vtx Energy Operating, Llc (100%)","VTX Energy Partners, LLC (100%)",Onshore,Conventional,"https://www.gem.wiki/Wolfbone_(Trend_Area)_-_Vtx_Energy_Operating,_(Conventional)_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022246,"Wolfbone (Trend Area) - Vtx Energy Operating, (Unconventional)",,oil and gas,asset,United States,Texas,31.23259596,-103.2032317,exact,operating,2023,2008,,"Vtx Energy Operating, Llc","Vtx Energy Operating, Llc (100%)","VTX Energy Partners, LLC (100%)",Onshore,Unconventional,"https://www.gem.wiki/Wolfbone_(Trend_Area)_-_Vtx_Energy_Operating,_(Unconventional)_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022247,Wolfbone (Trend Area) - Xto Energy,,oil and gas,asset,United States,Texas,31.22668911,-103.0912633,exact,operating,2023,2008,,Xto Energy Inc.,Xto Energy Inc. (100%),ExxonMobil (100%),Onshore,Unconventional,"https://www.gem.wiki/Wolfbone_(Trend_Area)_-_Xto_Energy_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022251,Yates - Kinder Morgan Production Co,,oil and gas,asset,United States,Texas,30.89017752,-101.9510614,exact,operating,2023,1926,,Kinder Morgan Production Co Llc,Kinder Morgan Production Co Llc (100%),Kinder Morgan (100%),Onshore,Conventional,"https://www.gem.wiki/Yates_-_Kinder_Morgan_Production_Co_Oil_and_Gas_Asset_(Texas,_United_States)"
OG0022261,Kern River - Chevron U.S.A. (Kern River),,oil and gas,asset,United States,California,35.45220574,-118.9978984,exact,operating,2023,1899,,Chevron U.S.A. Inc.,Chevron U.S.A. Inc.,Chevron,Onshore,Unconventional,"https://www.gem.wiki/Kern_River_-_Chevron_U.S.A._(Kern_River)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022262,Belridge South - Aera Energy (Unconventional) (Tulare),,oil and gas,asset,United States,California,35.41953799,-119.7063395,exact,operating,2023,1911,,Aera Energy Llc,Aera Energy Llc,California Resources Corporation,Onshore,Unconventional,"https://www.gem.wiki/Belridge_South_-_Aera_Energy_(Unconventional)_(Tulare)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022263,Belridge South - Aera Energy (Unconventional) (Diatomite),,oil and gas,asset,United States,California,35.48056895,-119.752185,exact,operating,2023,1911,,Aera Energy Llc,Aera Energy Llc,California Resources Corporation,Onshore,Unconventional,"https://www.gem.wiki/Belridge_South_-_Aera_Energy_(Unconventional)_(Diatomite)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022264,Belridge South - Aera Energy (Conventional) (Diatomite),,oil and gas,asset,United States,California,35.48032034,-119.74975,exact,operating,2023,1911,,Aera Energy Llc,Aera Energy Llc,California Resources Corporation,Onshore,Conventional,"https://www.gem.wiki/Belridge_South_-_Aera_Energy_(Conventional)_(Diatomite)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022265,Midway-Sunset - Berry Petroleum (Unconventional) ,,oil and gas,asset,United States,California,35.16653713,-119.4981737,exact,operating,2023,1901,,Berry Petroleum Company  Llc,Berry Petroleum Company  Llc,Berry Petroleum Company,Onshore,Unconventional,"https://www.gem.wiki/Midway-Sunset_-_Berry_Petroleum_(Unconventional)__Oil_and_Gas_Asset_(California,_United_States)"
OG0022266,Midway-Sunset - Chevron U.S.A. (Unconventional) ,,oil and gas,asset,United States,California,35.1673667,-119.5414514,exact,operating,2023,1901,,Chevron U.S.A. Inc.,Chevron U.S.A. Inc.,Chevron,Onshore,Unconventional,"https://www.gem.wiki/Midway-Sunset_-_Chevron_U.S.A._(Unconventional)__Oil_and_Gas_Asset_(California,_United_States)"
OG0022267,Midway-Sunset - Aera Energy (Unconventional) ,,oil and gas,asset,United States,California,35.15488627,-119.5124653,exact,operating,2023,1901,,Aera Energy Llc,Aera Energy Llc,California Resources Corporation,Onshore,Unconventional,"https://www.gem.wiki/Midway-Sunset_-_Aera_Energy_(Unconventional)__Oil_and_Gas_Asset_(California,_United_States)"
OG0022268,Cymric - Chevron U.S.A. (Unconventional) (Tulare),,oil and gas,asset,United States,California,35.34802,-119.663793,exact,operating,2023,1916,,Chevron U.S.A. Inc.,Chevron U.S.A. Inc.,Chevron,Onshore,Unconventional,"https://www.gem.wiki/Cymric_-_Chevron_U.S.A._(Unconventional)_(Tulare)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022269,Coalinga - Chevron U.S.A. (Temblor),,oil and gas,asset,United States,California,36.17673373,-120.3957941,exact,operating,2023,1887,,Chevron U.S.A. Inc.,Chevron U.S.A. Inc.,Chevron,Onshore,Unconventional,"https://www.gem.wiki/Coalinga_-_Chevron_U.S.A._(Temblor)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022270,Cymric - Sentinel Peak Resources California (Tulare),,oil and gas,asset,United States,California,35.34872817,-119.6515703,exact,operating,2023,1916,,Sentinel Peak Resources California Llc,Sentinel Peak Resources California Llc,Quantum Energy Partners,Onshore,Unconventional,"https://www.gem.wiki/Cymric_-_Sentinel_Peak_Resources_California_(Tulare)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022271,San Ardo - Chevron U.S.A. (Lombardi),,oil and gas,asset,United States,California,35.95438404,-120.8691833,exact,operating,2023,1947,,Chevron U.S.A. Inc.,Chevron U.S.A. Inc.,Chevron,Onshore,Unconventional,"https://www.gem.wiki/San_Ardo_-_Chevron_U.S.A._(Lombardi)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022272,Ventura - Aera Energy (Conventional),,oil and gas,asset,United States,California,34.31848542,-119.2927291,exact,operating,2023,1916,,Aera Energy Llc,Aera Energy Llc,California Resources Corporation,Onshore,Conventional,"https://www.gem.wiki/Ventura_-_Aera_Energy_(Conventional)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022273,Cymric - Aera Energy,,oil and gas,asset,United States,California,35.3759118,-119.6840662,exact,operating,2023,1916,,Aera Energy Llc,Aera Energy Llc,California Resources Corporation,Onshore,Unconventional,"https://www.gem.wiki/Cymric_-_Aera_Energy_Oil_and_Gas_Asset_(California,_United_States)"
OG0022275,Midway-Sunset - Sentinel Peak Resources California ,,oil and gas,asset,United States,California,35.03198894,-119.3670251,exact,operating,2023,1901,,Sentinel Peak Resources California Llc,Sentinel Peak Resources California Llc,Quantum Energy Partners,Onshore,Unconventional,"https://www.gem.wiki/Midway-Sunset_-_Sentinel_Peak_Resources_California__Oil_and_Gas_Asset_(California,_United_States)"
OG0022276,Cymric - Sentinel Peak Resources California (Reef Ridge-Antelope),,oil and gas,asset,United States,California,35.34182099,-119.6574687,exact,operating,2023,1916,,Sentinel Peak Resources California Llc,Sentinel Peak Resources California Llc,Quantum Energy Partners,Onshore,Unconventional,"https://www.gem.wiki/Cymric_-_Sentinel_Peak_Resources_California_(Reef_Ridge-Antelope)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022277,Elk Hills - California Resources Elk Hills (Unconventional) (Upper (Undifferentiated)),,oil and gas,asset,United States,California,35.31893083,-119.5705,exact,operating,2023,1919,,California Resources Elk Hills  Llc,California Resources Elk Hills  Llc,California Resources Corporation,Onshore,Unconventional,"https://www.gem.wiki/Elk_Hills_-_California_Resources_Elk_Hills_(Unconventional)_(Upper_(Undifferentiated))_Oil_and_Gas_Asset_(California,_United_States)"
OG0022279,San Ardo - Aera Energy (Lombardi),,oil and gas,asset,United States,California,35.9425204,-120.8492921,exact,operating,2023,1947,,Aera Energy Llc,Aera Energy Llc,California Resources Corporation,Onshore,Unconventional,"https://www.gem.wiki/San_Ardo_-_Aera_Energy_(Lombardi)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022280,Elk Hills - California Resources Elk Hills (Conventional) (Upper (Undifferentiated)),,oil and gas,asset,United States,California,35.31398239,-119.5583832,exact,operating,2023,1919,,California Resources Elk Hills  Llc,California Resources Elk Hills  Llc,California Resources Corporation,Onshore,Conventional,"https://www.gem.wiki/Elk_Hills_-_California_Resources_Elk_Hills_(Conventional)_(Upper_(Undifferentiated))_Oil_and_Gas_Asset_(California,_United_States)"
OG0022281,Mckittrick - Chevron U.S.A. (Tulare),,oil and gas,asset,United States,California,35.32645043,-119.6429243,exact,operating,2023,,,Chevron U.S.A. Inc.,Chevron U.S.A. Inc.,Chevron,Onshore,Unconventional,"https://www.gem.wiki/Mckittrick_-_Chevron_U.S.A._(Tulare)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022282,Kern Front - California Resources Productionoration,,oil and gas,asset,United States,California,35.46274124,-119.0343855,exact,operating,2023,1925,,California Resources Production Corporation,California Resources Production Corporation,California Resources Corporation,Onshore,Unconventional,"https://www.gem.wiki/Kern_Front_-_California_Resources_Productionoration_Oil_and_Gas_Asset_(California,_United_States)"
OG0022283,Coalinga - Aera Energy (Unconventional),,oil and gas,asset,United States,California,36.23287218,-120.376571,exact,operating,2023,1887,,Aera Energy Llc,Aera Energy Llc,California Resources Corporation,Onshore,Unconventional,"https://www.gem.wiki/Coalinga_-_Aera_Energy_(Unconventional)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022284,Cymric - Chevron U.S.A. (Unconventional) (Tulare-Antelope),,oil and gas,asset,United States,California,35.3530234,-119.6703487,exact,operating,2023,1916,,Chevron U.S.A. Inc.,Chevron U.S.A. Inc.,Chevron,Onshore,Unconventional,"https://www.gem.wiki/Cymric_-_Chevron_U.S.A._(Unconventional)_(Tulare-Antelope)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022285,Inglewood - Sentinel Peak Resources California (Conventional),,oil and gas,asset,United States,California,34.00288803,-118.3712924,exact,operating,2023,1924,,Sentinel Peak Resources California Llc,Sentinel Peak Resources California Llc,Quantum Energy Partners,Onshore,Conventional,"https://www.gem.wiki/Inglewood_-_Sentinel_Peak_Resources_California_(Conventional)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022286,Poso Creek - E & B Natural Resources Managementoration (Etchegoin-Chanac),,oil and gas,asset,United States,California,35.56955364,-119.0551776,exact,operating,2023,1929,,E & B Natural Resources Management Corporation,E & B Natural Resources Management Corporation,,Onshore,Unconventional,"https://www.gem.wiki/Poso_Creek_-_E_&_B_Natural_Resources_Managementoration_(Etchegoin-Chanac)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022287,Elk Hills - California Resources Elk Hills (Unconventional) (Stevens (29R)),,oil and gas,asset,United States,California,35.27722873,-119.4309123,exact,operating,2023,1919,,California Resources Elk Hills  Llc,California Resources Elk Hills  Llc,California Resources Corporation,Onshore,Unconventional,"https://www.gem.wiki/Elk_Hills_-_California_Resources_Elk_Hills_(Unconventional)_(Stevens_(29R))_Oil_and_Gas_Asset_(California,_United_States)"
OG0022288,Cymric - Chevron U.S.A. (Unconventional) (Reef Ridge-Antelope),,oil and gas,asset,United States,California,35.35347562,-119.6695077,exact,operating,2023,1916,,Chevron U.S.A. Inc.,Chevron U.S.A. Inc.,Chevron,Onshore,Unconventional,"https://www.gem.wiki/Cymric_-_Chevron_U.S.A._(Unconventional)_(Reef_Ridge-Antelope)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022405,Wilmington - Thums Long Beach Co. (Offshore) (Conventional) (Ranger),,oil and gas,asset,United States,California,33.74991207,-118.1635542,exact,operating,2023,1932,,Thums Long Beach Co.,Thums Long Beach Co.,,Offshore,Conventional,"https://www.gem.wiki/Wilmington_-_Thums_Long_Beach_Co._(Offshore)_(Conventional)_(Ranger)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022522,Wilmington - Thums Long Beach Co. (Offshore) (Unconventional) (Ranger),,oil and gas,asset,United States,California,33.74492264,-118.1620846,exact,operating,2023,1932,,Thums Long Beach Co.,Thums Long Beach Co.,,Offshore,Unconventional,"https://www.gem.wiki/Wilmington_-_Thums_Long_Beach_Co._(Offshore)_(Unconventional)_(Ranger)_Oil_and_Gas_Asset_(California,_United_States)"
OG0022548,Marcellus - Chesapeake Appalachia,,oil and gas,asset,United States,Pennsylvania,41.64946569,-76.36672614,exact,operating,2023,,,Chesapeake Appalachia Llc,Chesapeake Appalachia Llc (100%),Expand Energy Corporation (100%),Onshore,Unconventional,"https://www.gem.wiki/Marcellus_-_Chesapeake_Appalachia_Oil_and_Gas_Asset_(Pennsylvania,_United_States)"
OG0022549,Marcellus - Coterra Energy,,gas,asset,United States,Pennsylvania,41.75013781,-75.83461713,exact,operating,2023,,,Coterra Energy Inc,Coterra Energy Inc (100%),Coterra Energy Inc (100%),Onshore,Unconventional,"https://www.gem.wiki/Marcellus_-_Coterra_Energy_Gas_Asset_(Pennsylvania,_United_States)"
OG0022550,Marcellus - Range Resources Appalachia,,oil and gas,asset,United States,Pennsylvania,40.3954918,-79.91492404,exact,operating,2023,,,Range Resources Appalachia Llc,Range Resources Appalachia Llc (100%),Range Resources Corporation (100%),Onshore,Unconventional,"https://www.gem.wiki/Marcellus_-_Range_Resources_Appalachia_Oil_and_Gas_Asset_(Pennsylvania,_United_States)"
OG0022551,Marcellus - Eqt Prod,,oil and gas,asset,United States,Pennsylvania,40.14888875,-79.94655067,exact,operating,2023,,,Eqt Prod Co,Eqt Prod Co (100%),EQT (100%),Onshore,Unconventional,"https://www.gem.wiki/Marcellus_-_Eqt_Prod_Oil_and_Gas_Asset_(Pennsylvania,_United_States)"
OG0022552,Marcellus - Rice Drilling B,,gas,asset,United States,Pennsylvania,39.97725204,-80.20765911,exact,operating,2023,,,Rice Drilling B Llc,Rice Drilling B Llc (100%),EQT Corporation (100%),Onshore,Unconventional,"https://www.gem.wiki/Marcellus_-_Rice_Drilling_B_Gas_Asset_(Pennsylvania,_United_States)"
OG0022553,Marcellus - Swn Prod,,oil and gas,asset,United States,Pennsylvania,41.75531329,-76.11640049,exact,operating,2023,,,Swn Prod Co Llc,Swn Prod Co Llc (100%),Expand Energy Corporation (100%),Onshore,Unconventional,"https://www.gem.wiki/Marcellus_-_Swn_Prod_Oil_and_Gas_Asset_(Pennsylvania,_United_States)"
OG0022554,Marcellus - Cnx Gas,,oil and gas,asset,United States,Pennsylvania,40.06130707,-80.25480689,exact,operating,2023,,,Cnx Gas Co Llc,Cnx Gas Co Llc (100%),CNX Resources Corporation (100%),Onshore,Unconventional,"https://www.gem.wiki/Marcellus_-_Cnx_Gas_Oil_and_Gas_Asset_(Pennsylvania,_United_States)"
